"","latitud","longitud","taxon.name"
"787",41.4185701792,2.1651344374,"Kalanchoe × houghtonii"
"788",41.41760333,2.1652445,"Kalanchoe × houghtonii"
"791",41.4234355,2.16508664,"Kalanchoe × houghtonii"
"793",41.4179091901,2.1660245117,"Kalanchoe × houghtonii"
"797",41.3844718459,2.1680588103,"Kalanchoe × houghtonii"
"806",41.41794478,2.16689065,"Kalanchoe × houghtonii"
"824",41.4424644851,2.1678829205,"Kalanchoe × houghtonii"
"892",41.3801897676,2.1782896668,"Kalanchoe × houghtonii"
"945",41.4359866667,2.1788116667,"Kalanchoe × houghtonii"
"948",41.4359283333,2.1789516667,"Kalanchoe × houghtonii"
"950",41.435138,2.1790171,"Kalanchoe × houghtonii"
"969",41.4372401,2.1801841,"Kalanchoe × houghtonii"
"1033",41.3984679668,2.1942117209,"Kalanchoe × houghtonii"
"1064",41.39973,2.1959783333,"Kalanchoe × houghtonii"
"1065",41.3997333333,2.1959933333,"Kalanchoe × houghtonii"
"1066",41.3997783333,2.1960166667,"Kalanchoe × houghtonii"
"1067",41.39973,2.1960333333,"Kalanchoe × houghtonii"
"1068",41.3998183333,2.19603,"Kalanchoe × houghtonii"
"1069",41.3997183333,2.1960433333,"Kalanchoe × houghtonii"
"1076",41.4002216667,2.1962316667,"Kalanchoe × houghtonii"
"1081",41.4001716667,2.1963783333,"Kalanchoe × houghtonii"
"1082",41.4003733333,2.1963816667,"Kalanchoe × houghtonii"
"1083",41.4001983333,2.1963933333,"Kalanchoe × houghtonii"
"1126",41.3957816667,2.2017783333,"Kalanchoe × houghtonii"
"1170",41.3952766667,2.2022816667,"Kalanchoe × houghtonii"
"1179",41.39525,2.202405,"Kalanchoe × houghtonii"
"1180",41.3955116667,2.2024016667,"Kalanchoe × houghtonii"
"1190",41.3953433333,2.2025016667,"Kalanchoe × houghtonii"
"1259",41.3957216667,2.2036966667,"Kalanchoe × houghtonii"
"1268",41.39639,2.204165,"Kalanchoe × houghtonii"
"1272",41.39618,2.2043666667,"Kalanchoe × houghtonii"
"1289",41.4001106378,2.2048703581,"Kalanchoe × houghtonii"
"1318",41.468441664,2.2067515459,"Kalanchoe × houghtonii"
"1319",41.4684618077,2.2067944612,"Kalanchoe × houghtonii"
"1320",41.4684685907,2.2068185906,"Kalanchoe × houghtonii"
"1323",41.397574232,2.2111292928,"Kalanchoe × houghtonii"
"160",41.3861583333,2.11987,"Lantana"
"161",41.386185,2.1199983333,"Lantana"
"162",41.3861883333,2.1201383333,"Lantana"
"163",41.3893966667,2.1200266667,"Lantana"
"164",41.386185,2.1202016667,"Lantana"
"166",41.3861516667,2.1202833333,"Lantana"
"181",41.3908716667,2.12216,"Lantana"
"365",41.4099998474,2.1400001049,"Lantana"
"367",41.3950292766,2.1411862504,"Lantana"
"375",41.3759766667,2.1427066667,"Lantana"
"465",41.4125531075,2.1485778364,"Lantana"
"569",41.3993268,2.1525815,"Lantana"
"732",41.3950575813,2.1627394099,"Lantana"
"733",41.3950801167,2.1628037722,"Lantana"
"759",41.4035497287,2.1640553456,"Lantana"
"761",41.4034815949,2.1640872979,"Lantana"
"796",41.4318150206,2.1655615792,"Lantana"
"798",41.3897266667,2.1678266667,"Lantana"
"800",41.3896983333,2.1678716667,"Lantana"
"801",41.389757,2.167874,"Lantana"
"825",41.3694533333,2.171805,"Lantana"
"842",41.4251654339,2.1712733983,"Lantana"
"949",41.4363266667,2.17894,"Lantana"
"963",41.436785,2.17969,"Lantana"
"965",41.43717,2.17976,"Lantana"
"994",41.4051867183,2.1911608335,"Lantana"
"1053",41.4020966667,2.1954633333,"Lantana"
"1087",41.4018233333,2.196395,"Lantana"
"1098",41.3939627633,2.1977355983,"Lantana"
"1236",41.3959266667,2.2029433333,"Lantana"
"1304",41.3966158452,2.2078060359,"Lantana"
"1338",41.4643322916,2.236677669,"Lantana"
"55",41.3777155199,2.1096683666,"Lantana camara"
"97",41.384775,2.1124333333,"Lantana camara"
"98",41.38478,2.1124366667,"Lantana camara"
"99",41.3847666667,2.112455,"Lantana camara"
"126",41.398445,2.113675,"Lantana camara"
"151",41.3676830208,2.1180835499,"Lantana camara"
"167",41.3862566667,2.120355,"Lantana camara"
"220",41.37993,2.126095,"Lantana camara"
"222",41.3803333333,2.1266416667,"Lantana camara"
"232",41.3882175343,2.1273946339,"Lantana camara"
"233",41.388816913,2.127585601,"Lantana camara"
"234",41.3889228985,2.1276889222,"Lantana camara"
"235",41.3888358049,2.127712138,"Lantana camara"
"238",41.3828103297,2.1284488589,"Lantana camara"
"239",41.3900629,2.1284562,"Lantana camara"
"305",41.389805,2.1348333333,"Lantana camara"
"306",41.3895933333,2.1355733333,"Lantana camara"
"333",41.378645,2.1385166667,"Lantana camara"
"362",41.3943716183,2.1403694368,"Lantana camara"
"369",41.3944772026,2.141347602,"Lantana camara"
"439",41.4376830636,2.1446897183,"Lantana camara"
"442",41.4370884933,2.1449330449,"Lantana camara"
"449",41.3918887783,2.1486653388,"Lantana camara"
"500",41.3670214612,2.1521478519,"Lantana camara"
"515",41.3947086921,2.1512602316,"Lantana camara"
"519",41.3946893526,2.1513599826,"Lantana camara"
"520",41.3947344749,2.1514269837,"Lantana camara"
"595",41.3949772506,2.1531570782,"Lantana camara"
"600",41.405622,2.1526452,"Lantana camara"
"714",41.3890983333,2.1597733333,"Lantana camara"
"718",41.4165383333,2.1591333333,"Lantana camara"
"742",41.393390621,2.1636940911,"Lantana camara"
"752",41.4035566667,2.1638466667,"Lantana camara"
"754",41.4034733333,2.1639783333,"Lantana camara"
"755",41.4034153,2.1639941,"Lantana camara"
"757",41.4037633333,2.1639983333,"Lantana camara"
"758",41.4033633333,2.1640233333,"Lantana camara"
"760",41.4032516667,2.1640966667,"Lantana camara"
"762",41.4037166667,2.1641233333,"Lantana camara"
"764",41.4035383333,2.1642366667,"Lantana camara"
"765",41.403595,2.164265,"Lantana camara"
"767",41.4034983333,2.1642833333,"Lantana camara"
"769",41.40365,2.1643433333,"Lantana camara"
"771",41.4036983333,2.16441,"Lantana camara"
"823",41.3687851187,2.1716504451,"Lantana camara"
"840",41.4255335477,2.171222469,"Lantana camara"
"841",41.425227764,2.1712430626,"Lantana camara"
"845",41.4252129055,2.1713737092,"Lantana camara"
"846",41.4252576105,2.1713927103,"Lantana camara"
"857",41.39442,2.1748033333,"Lantana camara"
"858",41.39443,2.17481,"Lantana camara"
"861",41.3944333333,2.1748233333,"Lantana camara"
"863",41.3944333333,2.17483,"Lantana camara"
"865",41.3943966667,2.17484,"Lantana camara"
"866",41.3943433333,2.1748733333,"Lantana camara"
"867",41.3943366667,2.174875,"Lantana camara"
"868",41.39441,2.1748733333,"Lantana camara"
"869",41.3944016667,2.1748883333,"Lantana camara"
"870",41.39437,2.1748966667,"Lantana camara"
"871",41.3943816667,2.1749616667,"Lantana camara"
"872",41.3945466667,2.1749666667,"Lantana camara"
"873",41.3944466667,2.174975,"Lantana camara"
"874",41.394265,2.1750183333,"Lantana camara"
"875",41.3944266667,2.1750533333,"Lantana camara"
"880",41.3955266667,2.1763733333,"Lantana camara"
"881",41.3955083333,2.176385,"Lantana camara"
"883",41.40407,2.175955,"Lantana camara"
"884",41.395605,2.1764366667,"Lantana camara"
"885",41.3955783333,2.1764433333,"Lantana camara"
"886",41.3956033333,2.1764466667,"Lantana camara"
"887",41.3954566667,2.1765183333,"Lantana camara"
"958",41.4366466667,2.1795733333,"Lantana camara"
"1025",41.4381592,2.1918737,"Lantana camara"
"1055",41.41466333,2.19489167,"Lantana camara"
"1078",41.4033533333,2.19608,"Lantana camara"
"1079",41.4033,2.1961516667,"Lantana camara"
"1088",41.4030816667,2.1964583333,"Lantana camara"
"1214",41.3963333333,2.20266,"Lantana camara"
"1226",41.3964866667,2.2028216667,"Lantana camara"
"1227",41.3960966667,2.2028583333,"Lantana camara"
"1229",41.3964266667,2.20285,"Lantana camara"
"1237",41.396155,2.20294,"Lantana camara"
"1342",41.4784039837,2.252456015,"Lantana camara"
"9",41.4200513112,2.0970510878,"Ligustrum lucidum"
"10",41.4189584786,2.0978824887,"Ligustrum lucidum"
"11",41.4181721304,2.0994747151,"Ligustrum lucidum"
"13",41.4196643606,2.10021534,"Ligustrum lucidum"
"14",41.4189285972,2.1003320999,"Ligustrum lucidum"
"66",41.3849166667,2.1111416667,"Ligustrum lucidum"
"70",41.3850216667,2.111445,"Ligustrum lucidum"
"75",41.3849916667,2.1116366667,"Ligustrum lucidum"
"78",41.3849983333,2.1116983333,"Ligustrum lucidum"
"96",41.3851583333,2.1124016667,"Ligustrum lucidum"
"100",41.3851616667,2.1124483333,"Ligustrum lucidum"
"104",41.3852033333,2.112775,"Ligustrum lucidum"
"106",41.38535,2.1130783333,"Ligustrum lucidum"
"112",41.38514,2.1133483333,"Ligustrum lucidum"
"114",41.3852166667,2.11342,"Ligustrum lucidum"
"119",41.38519,2.1137266667,"Ligustrum lucidum"
"127",41.3853583333,2.11475,"Ligustrum lucidum"
"128",41.3856033333,2.1150683333,"Ligustrum lucidum"
"129",41.38562,2.11524,"Ligustrum lucidum"
"136",41.3852766667,2.1157616667,"Ligustrum lucidum"
"138",41.3855133333,2.115785,"Ligustrum lucidum"
"139",41.3855883333,2.1159116667,"Ligustrum lucidum"
"143",41.3851783333,2.1160866667,"Ligustrum lucidum"
"145",41.3855066667,2.1162416667,"Ligustrum lucidum"
"147",41.38531,2.11636,"Ligustrum lucidum"
"154",41.3854333333,2.1192366667,"Ligustrum lucidum"
"155",41.385315,2.119265,"Ligustrum lucidum"
"158",41.3856799,2.1195381,"Ligustrum lucidum"
"198",41.387685,2.1237183333,"Ligustrum lucidum"
"203",41.3877066667,2.123905,"Ligustrum lucidum"
"212",41.3873116667,2.1250383333,"Ligustrum lucidum"
"213",41.3872933333,2.1250766667,"Ligustrum lucidum"
"217",41.3872,2.125265,"Ligustrum lucidum"
"226",41.3847663068,2.1272154618,"Ligustrum lucidum"
"227",41.3845866667,2.1272366667,"Ligustrum lucidum"
"248",41.4179309302,2.1280765689,"Ligustrum lucidum"
"258",41.3893653244,2.1305410269,"Ligustrum lucidum"
"262",41.389675,2.1307433333,"Ligustrum lucidum"
"263",41.3895640062,2.1308713558,"Ligustrum lucidum"
"264",41.3895236875,2.1309208787,"Ligustrum lucidum"
"266",41.3893235494,2.1309681165,"Ligustrum lucidum"
"267",41.3893179872,2.1310433643,"Ligustrum lucidum"
"331",41.3729292993,2.1377518494,"Ligustrum lucidum"
"338",41.4260019176,2.1364751179,"Ligustrum lucidum"
"356",41.39179,2.1397316667,"Ligustrum lucidum"
"364",41.4259474771,2.1391629428,"Ligustrum lucidum"
"371",41.3700583333,2.142845,"Ligustrum lucidum"
"425",41.4342681086,2.1412496176,"Ligustrum lucidum"
"426",41.366604399,2.1452251542,"Ligustrum lucidum"
"430",41.4117497142,2.1435052937,"Ligustrum lucidum"
"471",41.367311329,2.1511795744,"Ligustrum lucidum"
"472",41.435805182,2.1476544812,"Ligustrum lucidum"
"525",41.3668579067,2.1529505029,"Ligustrum lucidum"
"553",41.3524459,2.1546937,"Ligustrum lucidum"
"570",41.4203258185,2.1515232325,"Ligustrum lucidum"
"624",41.4197084317,2.1525165941,"Ligustrum lucidum"
"626",41.3572433333,2.1558133333,"Ligustrum lucidum"
"627",41.35714,2.1558666667,"Ligustrum lucidum"
"634",41.3571866667,2.1560283333,"Ligustrum lucidum"
"637",41.3570366667,2.1560883333,"Ligustrum lucidum"
"639",41.4218364,2.1527713,"Ligustrum lucidum"
"643",41.3572333333,2.15618,"Ligustrum lucidum"
"645",41.357225,2.156205,"Ligustrum lucidum"
"647",41.3571983333,2.1562183333,"Ligustrum lucidum"
"654",41.35729,2.1564666667,"Ligustrum lucidum"
"662",41.4410729986,2.1526301466,"Ligustrum lucidum"
"671",41.42117553,2.1542257,"Ligustrum lucidum"
"672",41.4209746,2.1542795,"Ligustrum lucidum"
"673",41.4210157,2.1542962,"Ligustrum lucidum"
"674",41.42106404,2.15438598,"Ligustrum lucidum"
"699",41.4045415541,2.1562117338,"Ligustrum lucidum"
"701",41.3701283333,2.1585633333,"Ligustrum lucidum"
"716",41.36197744,2.16142039,"Ligustrum lucidum"
"737",41.4489538316,2.1605633665,"Ligustrum lucidum"
"839",41.4178646,2.1714654,"Ligustrum lucidum"
"844",41.4250898729,2.1713426331,"Ligustrum lucidum"
"847",41.4251456544,2.1714165634,"Ligustrum lucidum"
"851",41.3853245834,2.1744344104,"Ligustrum lucidum"
"876",41.4274426,2.1735248,"Ligustrum lucidum"
"896",41.4380083333,2.1765666667,"Ligustrum lucidum"
"897",41.43811,2.17659,"Ligustrum lucidum"
"898",41.4380433333,2.17661,"Ligustrum lucidum"
"899",41.4380233333,2.1766466667,"Ligustrum lucidum"
"900",41.43801,2.1767416667,"Ligustrum lucidum"
"901",41.437995,2.176785,"Ligustrum lucidum"
"902",41.43795,2.1767933333,"Ligustrum lucidum"
"903",41.4378616667,2.1768183333,"Ligustrum lucidum"
"904",41.4379816667,2.176825,"Ligustrum lucidum"
"907",41.4378816667,2.1769333333,"Ligustrum lucidum"
"909",41.4378266667,2.1770616667,"Ligustrum lucidum"
"910",41.4377533333,2.1770683333,"Ligustrum lucidum"
"911",41.4378533333,2.177075,"Ligustrum lucidum"
"912",41.43783,2.1771066667,"Ligustrum lucidum"
"914",41.4373616667,2.1771933333,"Ligustrum lucidum"
"915",41.4379183333,2.1771783333,"Ligustrum lucidum"
"916",41.4374266667,2.177285,"Ligustrum lucidum"
"917",41.4375816667,2.1773233333,"Ligustrum lucidum"
"918",41.4375416667,2.1773333333,"Ligustrum lucidum"
"933",41.4371516667,2.1783916667,"Ligustrum lucidum"
"934",41.437145,2.178405,"Ligustrum lucidum"
"935",41.4362233333,2.178455,"Ligustrum lucidum"
"936",41.4372383333,2.1784283333,"Ligustrum lucidum"
"937",41.437045,2.178455,"Ligustrum lucidum"
"940",41.437175,2.1784633333,"Ligustrum lucidum"
"941",41.4371933333,2.1785033333,"Ligustrum lucidum"
"942",41.437025,2.1785983333,"Ligustrum lucidum"
"943",41.4371033333,2.1787133333,"Ligustrum lucidum"
"944",41.4370616667,2.1787416667,"Ligustrum lucidum"
"956",41.4367133333,2.179555,"Ligustrum lucidum"
"989",41.38570898,2.18891455,"Ligustrum lucidum"
"993",41.407285,2.1908233333,"Ligustrum lucidum"
"996",41.4071166667,2.1912566667,"Ligustrum lucidum"
"997",41.4070166667,2.1915333333,"Ligustrum lucidum"
"1001",41.4072766667,2.1925766667,"Ligustrum lucidum"
"1002",41.4073466667,2.1927766667,"Ligustrum lucidum"
"1003",41.4073266667,2.192855,"Ligustrum lucidum"
"1004",41.4073733333,2.1929016667,"Ligustrum lucidum"
"1006",41.40726,2.1930166667,"Ligustrum lucidum"
"1007",41.4073016667,2.1930166667,"Ligustrum lucidum"
"1012",41.4072566667,2.19313,"Ligustrum lucidum"
"1013",41.4072266667,2.1931533333,"Ligustrum lucidum"
"1014",41.4071866667,2.1931766667,"Ligustrum lucidum"
"1015",41.407205,2.1931833333,"Ligustrum lucidum"
"1016",41.401775,2.19348,"Ligustrum lucidum"
"1017",41.40717,2.1932033333,"Ligustrum lucidum"
"1018",41.4071683333,2.1932166667,"Ligustrum lucidum"
"1019",41.4071133333,2.193265,"Ligustrum lucidum"
"1020",41.4070366667,2.193285,"Ligustrum lucidum"
"1021",41.4069883333,2.19334,"Ligustrum lucidum"
"1022",41.40695,2.1933516667,"Ligustrum lucidum"
"1023",41.4069133333,2.19338,"Ligustrum lucidum"
"1024",41.406905,2.1935166667,"Ligustrum lucidum"
"1028",41.4069333333,2.1935433333,"Ligustrum lucidum"
"1031",41.406855,2.1936616667,"Ligustrum lucidum"
"1343",41.3955732,2.1405182,"Ligustrum lucidum"
"1344",41.394459,2.1393517,"Ligustrum lucidum"
"1345",41.3939175,2.1416111,"Ligustrum lucidum"
"1346",41.395734,2.1405298,"Ligustrum lucidum"
"1347",41.3945275,2.1394109,"Ligustrum lucidum"
"1348",41.39515,2.1399499,"Ligustrum lucidum"
"1349",41.3954883,2.1402972,"Ligustrum lucidum"
"1350",41.3946469,2.1408787,"Ligustrum lucidum"
"1351",41.3944407,2.139331,"Ligustrum lucidum"
"1352",41.3939504,2.1405385,"Ligustrum lucidum"
"1353",41.3938399,2.1411345,"Ligustrum lucidum"
"1354",41.3955491,2.1403715,"Ligustrum lucidum"
"1355",41.3955538,2.140319,"Ligustrum lucidum"
"1356",41.3942257,2.1395209,"Ligustrum lucidum"
"1357",41.3940907,2.1400502,"Ligustrum lucidum"
"1358",41.3950659,2.1398757,"Ligustrum lucidum"
"1359",41.3957185,2.1404607,"Ligustrum lucidum"
"1360",41.3952011,2.1400948,"Ligustrum lucidum"
"1361",41.39468,2.1395618,"Ligustrum lucidum"
"1362",41.3950171,2.1406078,"Ligustrum lucidum"
"1363",41.3951612,2.139961,"Ligustrum lucidum"
"1364",41.3944143,2.1393098,"Ligustrum lucidum"
"1365",41.3952199,2.1400329,"Ligustrum lucidum"
"1366",41.3948416,2.1407756,"Ligustrum lucidum"
"1367",41.3954845,2.1408864,"Ligustrum lucidum"
"1368",41.3951269,2.1400434,"Ligustrum lucidum"
"1369",41.3956972,2.140428,"Ligustrum lucidum"
"1370",41.3940898,2.1400104,"Ligustrum lucidum"
"1371",41.3946101,2.1394812,"Ligustrum lucidum"
"1372",41.3951661,2.1401208,"Ligustrum lucidum"
"1373",41.3950392,2.1399049,"Ligustrum lucidum"
"1374",41.3947078,2.1395701,"Ligustrum lucidum"
"1375",41.3956986,2.1406848,"Ligustrum lucidum"
"1376",41.3955425,2.1408725,"Ligustrum lucidum"
"1377",41.3956946,2.1405198,"Ligustrum lucidum"
"1378",41.3938921,2.1407427,"Ligustrum lucidum"
"1379",41.3943625,2.1406268,"Ligustrum lucidum"
"1380",41.3951638,2.1412856,"Ligustrum lucidum"
"1381",41.3938416,2.1409193,"Ligustrum lucidum"
"1382",41.3956773,2.1407143,"Ligustrum lucidum"
"1383",41.393827,2.1412427,"Ligustrum lucidum"
"1384",41.3954794,2.1409299,"Ligustrum lucidum"
"1385",41.3950901,2.1413183,"Ligustrum lucidum"
"1386",41.3955117,2.1403173,"Ligustrum lucidum"
"1387",41.3956194,2.1403785,"Ligustrum lucidum"
"1388",41.3948676,2.1402301,"Ligustrum lucidum"
"1389",41.3956473,2.1407224,"Ligustrum lucidum"
"1390",41.3949418,2.1407796,"Ligustrum lucidum"
"1391",41.3939202,2.1406402,"Ligustrum lucidum"
"1392",41.3942427,2.1394727,"Ligustrum lucidum"
"1393",41.3954741,2.1409497,"Ligustrum lucidum"
"1394",41.3951352,2.1400732,"Ligustrum lucidum"
"1395",41.3954703,2.1409012,"Ligustrum lucidum"
"1396",41.3955122,2.1409048,"Ligustrum lucidum"
"1397",41.3955419,2.1404027,"Ligustrum lucidum"
"1398",41.395231,2.1412273,"Ligustrum lucidum"
"1399",41.3950304,2.1398666,"Ligustrum lucidum"
"1400",41.3953782,2.1410355,"Ligustrum lucidum"
"1401",41.3948816,2.1408202,"Ligustrum lucidum"
"1402",41.3892251,2.1872382,"Ligustrum lucidum"
"1403",41.3892512,2.1872744,"Ligustrum lucidum"
"1404",41.3895802,2.1872677,"Ligustrum lucidum"
"1405",41.3891545,2.1873503,"Ligustrum lucidum"
"1406",41.3890743,2.1873245,"Ligustrum lucidum"
"1407",41.3902419,2.1864623,"Ligustrum lucidum"
"1408",41.3904051,2.1867274,"Ligustrum lucidum"
"1409",41.3895286,2.1858906,"Ligustrum lucidum"
"1410",41.3895058,2.1872047,"Ligustrum lucidum"
"1411",41.3894716,2.187206,"Ligustrum lucidum"
"1412",41.3895189,2.1872543,"Ligustrum lucidum"
"1413",41.3899149,2.1861191,"Ligustrum lucidum"
"1414",41.390052,2.186795,"Ligustrum lucidum"
"1415",41.3887731,2.1881853,"Ligustrum lucidum"
"1416",41.3891909,2.1872623,"Ligustrum lucidum"
"1417",41.3899115,2.1861035,"Ligustrum lucidum"
"1418",41.3892376,2.1872082,"Ligustrum lucidum"
"1419",41.3894907,2.1872436,"Ligustrum lucidum"
"1420",41.389616,2.1859937,"Ligustrum lucidum"
"1421",41.3898594,2.1870122,"Ligustrum lucidum"
"1422",41.3892019,2.1873374,"Ligustrum lucidum"
"1423",41.3895935,2.1873796,"Ligustrum lucidum"
"1424",41.3872277,2.1865317,"Ligustrum lucidum"
"1425",41.3897754,2.1861765,"Ligustrum lucidum"
"1426",41.4411937,2.1460136,"Ligustrum lucidum"
"1427",41.4412997,2.1460127,"Ligustrum lucidum"
"1428",41.440772,2.1464097,"Ligustrum lucidum"
"1429",41.4402236,2.1469308,"Ligustrum lucidum"
"1430",41.4403848,2.146884,"Ligustrum lucidum"
"1431",41.4409595,2.1465797,"Ligustrum lucidum"
"1432",41.4414035,2.1458537,"Ligustrum lucidum"
"1433",41.4403564,2.1468866,"Ligustrum lucidum"
"1434",41.4410718,2.1462172,"Ligustrum lucidum"
"1435",41.4412852,2.1454641,"Ligustrum lucidum"
"1436",41.4402715,2.1469117,"Ligustrum lucidum"
"1437",41.4412864,2.1459454,"Ligustrum lucidum"
"1438",41.4404729,2.146879,"Ligustrum lucidum"
"1439",41.4403697,2.1468853,"Ligustrum lucidum"
"1440",41.4412858,2.1460386,"Ligustrum lucidum"
"1441",41.4412188,2.146008,"Ligustrum lucidum"
"1442",41.4413106,2.1459966,"Ligustrum lucidum"
"1443",41.4411638,2.1460995,"Ligustrum lucidum"
"1444",41.4406126,2.1468365,"Ligustrum lucidum"
"1445",41.4413163,2.1459879,"Ligustrum lucidum"
"1446",41.4411203,2.1463273,"Ligustrum lucidum"
"1447",41.4404081,2.1468778,"Ligustrum lucidum"
"1448",41.4410352,2.1453572,"Ligustrum lucidum"
"1449",41.4402068,2.146936,"Ligustrum lucidum"
"1450",41.4413571,2.1459332,"Ligustrum lucidum"
"1451",41.441222,2.1459528,"Ligustrum lucidum"
"1452",41.4412817,2.1460473,"Ligustrum lucidum"
"1453",41.4405703,2.1468623,"Ligustrum lucidum"
"1454",41.4413617,2.1459149,"Ligustrum lucidum"
"1455",41.3839192,2.1075306,"Ligustrum lucidum"
"1456",41.4272256,2.1887715,"Ligustrum lucidum"
"1457",41.4274726,2.1897599,"Ligustrum lucidum"
"1458",41.4265298,2.1897065,"Ligustrum lucidum"
